Date,r,xs,xb
12/1/1969,0.001183667,-0.026197667,-0.024619667
1/1/1970,0.003905333,-0.079812333,-0.004528333
2/1/1970,0.000650667,0.050764333,0.040007333
3/1/1970,0.000262,-0.010254,0.002547
4/1/1970,-0.002428,-0.110743,-0.031397
5/1/1970,0.003103,-0.070046,0.005566
6/1/1970,0.000385667,-0.056641667,0.004400333
7/1/1970,0.00022,0.068794,0.008309
8/1/1970,0.005341667,0.044694333,0.006518333
9/1/1970,-2.80E-05,0.042436,0.010765
10/1/1970,-0.000177,-0.023133,0.009399
11/1/1970,-0.000676,0.046048,0.046232
12/1/1970,-0.000992667,0.056664667,0.000446667
1/1/1971,0.0037,0.04833,0.014349
2/1/1971,0.000570333,0.013829667,0.017480667
3/1/1971,0.000310667,0.041961333,0.018809333
4/1/1971,0.000716667,0.030115333,-0.038471667
5/1/1971,-0.001538,-0.039859,-0.005841
6/1/1971,-0.003485667,-0.000839333,-0.022234333
7/1/1971,0.002037,-0.044783,-0.002157
8/1/1971,0.001659667,0.038394333,0.040631333
9/1/1971,0.003908333,-0.008924333,0.002422667
10/1/1971,0.001265667,-0.044398667,0.014732333
11/1/1971,0.003516667,-0.004778667,-2.87E-05
12/1/1971,-0.001548333,0.087915333,0.017452333
1/1/1972,0.002816667,0.025566333,-0.005956667
2/1/1972,-0.002199333,0.028682333,0.004847333
3/1/1972,0.000687333,0.005613667,-0.013562333
4/1/1972,0.000676667,0.002413333,0.011908333
5/1/1972,0.000665,0.0133,0.007859
6/1/1972,0.000854333,-0.024154333,-0.007631333
7/1/1972,-0.001479333,-0.007570667,0.002927333
8/1/1972,0.000963,0.032616,-0.006716
9/1/1972,0.001502333,-0.011554333,0.002399667
10/1/1972,-0.000801,0.004726,0.000561
11/1/1972,0.001619333,0.045780667,0.005041667
12/1/1972,0.001867,0.007018,-0.006129
1/1/1973,0.002155333,-0.031963333,-0.003916333
2/1/1973,-0.002375333,-0.049034667,-0.012205667
3/1/1973,-0.004249,-0.012926,-0.002668
4/1/1973,-0.001711333,-0.056975667,0.003699333
5/1/1973,-0.001581,-0.029803,-0.000547
6/1/1973,-0.000842333,-0.014638667,-0.006297667
7/1/1973,0.004413,0.050279,-0.042252
8/1/1973,-0.010834,-0.036873,0.026276
9/1/1973,0.004691333,0.047028667,0.021764667
10/1/1973,-0.002833333,-0.006443667,-0.003746667
11/1/1973,-5.40E-05,-0.127228,-0.000316
12/1/1973,-0.000327667,0.005216667,-0.003815333
1/1/1974,-0.002183,-0.002067,-0.00621
2/1/1974,-0.006942667,-0.003581333,-0.002391333
3/1/1974,-0.006078667,-0.029998333,-0.028161333
4/1/1974,0.002757667,-0.052898667,-0.025113667
5/1/1974,-0.005641667,-0.048840333,0.009578667
6/1/1974,-0.001646667,-0.029525333,-0.015974333
7/1/1974,-0.001871333,-0.077170667,-0.004220667
8/1/1974,-0.004679333,-0.095222667,-0.008647667
9/1/1974,-0.005283333,-0.116434667,0.025381333
10/1/1974,-0.003664333,0.159368333,0.004863333
11/1/1974,-0.001603,-0.047272,0.016024
12/1/1974,-0.001808667,-0.032963333,0.011490667
1/1/1975,0.001362667,0.136383333,0.001357333
2/1/1975,-0.003094667,0.053827667,0.010151667
3/1/1975,0.000765,0.025616,-0.012963
4/1/1975,0.00088,0.041822,-0.021422
5/1/1975,-0.001312667,0.050781667,0.022909667
6/1/1975,-0.003069,0.047023,-0.00428
7/1/1975,-0.006085667,-0.065493333,-0.007220333
8/1/1975,0.003521667,-0.028923667,-0.003667667
9/1/1975,-0.000175,-0.04336,-0.003534
10/1/1975,-0.000528333,0.050890333,0.026905333
11/1/1975,-0.002719333,0.026656333,-0.006448667
12/1/1975,0.000916333,-0.015531333,0.019539667
1/1/1976,0.002256333,0.121952667,0.001193667
