Date,Bullish,Neutral,Bearish,Total,Bullish 8-Week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average + St. Dev,Bullish Average - St. Dev,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
2013-06-30,0.302752,0.345566,0.351682,1.0,0.367995125,-0.04893,0.384907436629,0.48829287048,0.281522002778,1654.19,1560.33,1603.26
2013-05-31,0.359684,0.343874,0.296443,1.000001,0.33707,0.063241,0.384907436629,0.48829287048,0.281522002778,1663.52,1636.42,1648.36
2013-04-30,0.282895,0.328947,0.388158,1.0,0.329696625,-0.105263,0.384907436629,0.48829287048,0.281522002778,1583.0,1536.03,1578.79
2013-03-31,0.383954,0.329513,0.286533,1.0,0.386266125,0.097421,0.384907436629,0.48829287048,0.281522002778,1564.91,1538.57,1562.85
2013-02-28,0.283912,0.350158,0.365931,1.000001,0.43246875,-0.082019,0.384907436629,0.48829287048,0.281522002778,1530.94,1485.01,1515.99
2013-01-31,0.480447,0.276536,0.243017,1.0,0.454403875,0.23743,0.384907436629,0.48829287048,0.281522002778,1509.94,1481.16,1501.96
2012-12-31,0.44403,0.253731,0.302239,1.0,0.400402125,0.141791,0.384907436629,0.48829287048,0.281522002778,1443.7,1416.43,1419.83
2012-11-30,0.409266,0.247104,0.343629,0.999999,0.335352875,0.065637,0.384907436629,0.48829287048,0.281522002778,1409.15,1359.88,1409.93
2012-10-31,0.292453,0.27673,0.430818,1.000001,0.331824125,-0.138365,0.384907436629,0.48829287048,0.281522002778,1464.02,1407.1,1408.75
2012-09-30,0.361011,0.274368,0.364621,1.0,0.36638775,-0.00361,0.384907436629,0.48829287048,0.281522002778,1467.07,1430.53,1433.32
2012-08-31,0.347222,0.326389,0.326389,1.0,0.3262135,0.020833,0.384907436629,0.48829287048,0.281522002778,1426.68,1398.04,1410.49
2012-07-31,0.28115,0.28754,0.43131,1.0,0.295269375,-0.15016,0.384907436629,0.48829287048,0.281522002778,1380.39,1329.24,1337.89
2012-06-30,0.286689,0.269625,0.443686,1.0,0.288135875,-0.156997,0.384907436629,0.48829287048,0.281522002778,1363.46,1309.27,1331.85
2012-05-31,0.280156,0.299611,0.420233,1.0,0.287280375,-0.140077,0.384907436629,0.48829287048,0.281522002778,1334.93,1295.73,1313.32
2012-04-30,0.276423,0.349593,0.373984,1.0,0.372467,-0.097561,0.384907436629,0.48829287048,0.281522002778,1392.76,1358.79,1390.69
2012-03-31,0.4247,0.3205,0.2548,1.0,0.444246,0.1699,0.384907436629,0.48829287048,0.281522002778,1419.15,1386.87,1405.54
2012-02-29,0.43689,0.28802,0.27508,0.99999,0.469373,0.16181,0.384907436629,0.48829287048,0.281522002778,1367.76,1340.8,1357.66
2012-01-31,0.483974,0.32692,0.1891,0.999994,0.433403,0.294874,0.384907436629,0.48829287048,0.281522002778,1328.3,1290.22,1326.06
2011-12-31,0.406,0.2857,0.30827,0.99997,0.38185625,0.09773,0.384907436629,0.48829287048,0.281522002778,1269.37,1202.37,1249.64
2011-11-30,0.3271,0.2901,0.3827,0.9999,0.3919125,-0.0556,0.384907436629,0.48829287048,0.281522002778,1259.61,1158.66,1158.67
2011-10-31,0.43,0.32,0.25,1.0,0.340675,0.18,0.384907436629,0.48829287048,0.281522002778,1256.55,1191.48,1242.0
2011-09-30,0.3251,0.2068,0.4679,0.9998,0.3282625,-0.1428,0.384907436629,0.48829287048,0.281522002778,1220.39,1114.22,1151.06
2011-08-31,0.3644,0.226,0.4096,1.0,0.3642125,-0.0452,0.384907436629,0.48829287048,0.281522002778,1190.68,1121.09,1159.27
2011-07-31,0.3784,0.3074,0.3142,1.0,0.3599625,0.0642,0.384907436629,0.48829287048,0.281522002778,1347.0,1303.49,1304.89
2011-06-30,0.3831,0.3149,0.3019,0.9999,0.30305,0.0812,0.384907436629,0.48829287048,0.281522002778,1309.21,1296.85,1307.41
2011-05-31,0.2561,0.3297,0.4142,1.0,0.3430375,-0.1581,0.384907436629,0.48829287048,0.281522002778,1346.82,1336.36,1343.6
2011-04-30,0.379,0.3145,0.3065,1.0,0.3748875,0.0725,0.384907436629,0.48829287048,0.281522002778,1349.55,1336.75,1347.24
2011-03-31,0.4181,0.2712,0.3107,1.0,0.3917625,0.1074,0.384907436629,0.48829287048,0.281522002778,1331.74,1321.89,1328.26
2011-02-28,0.3663,0.2723,0.3614,1.0,0.48145,0.0049,0.384907436629,0.48829287048,0.281522002778,1344.07,1338.12,1343.01
2011-01-31,0.4204,0.2367,0.3429,1.0,0.523975,0.0775,0.384907436629,0.48829287048,0.281522002778,1299.74,1291.97,1296.63
2010-12-31,0.5161,0.2834,0.2005,1.0,0.5159875,0.3156,0.384907436629,0.48829287048,0.281522002778,1262.6,1258.78,1259.78
2010-11-30,0.474,0.2792,0.2468,1.0,0.4877125,0.2272,0.384907436629,0.48829287048,0.281522002778,1200.29,1198.35,1199.73
2010-10-31,0.5123,0.2716,0.216,0.9999,0.47405,0.2963,0.384907436629,0.48829287048,0.281522002778,1189.53,1184.47,1182.45
2010-09-30,0.4253,0.2586,0.3161,1.0,0.3795875,0.1092,0.384907436629,0.48829287048,0.281522002778,1157.16,1145.97,1144.73
2010-08-31,0.2074,0.2979,0.4947,1.0,0.3168375,-0.2873,0.384907436629,0.48829287048,0.281522002778,1060.25,1055.38,1055.33
2010-07-31,0.4,0.2667,0.3333,1.0,0.335675,0.0667,0.384907436629,0.48829287048,0.281522002778,1115.9,1109.63,1106.13
2010-06-30,0.3446,0.3311,0.3243,1.0,0.369175,0.0203,0.384907436629,0.48829287048,0.281522002778,1090.93,1079.17,1092.04
2010-05-31,0.2983,0.193,0.5088,1.0001,0.3971,-0.2105,0.384907436629,0.48829287048,0.281522002778,1089.6,1074.27,1067.95
2010-04-30,0.4136,0.3,0.2864,1.0,0.4064625,0.1272,0.384907436629,0.48829287048,0.281522002778,1202.59,1193.3,1191.36
2010-03-31,0.3239,0.3295,0.3466,1.0,0.3570375,-0.0227,0.384907436629,0.48829287048,0.281522002778,1176.71,1170.03,1167.72
2010-02-28,0.3489,0.3557,0.2953,0.9999,0.3752,0.0536,0.384907436629,0.48829287048,0.281522002778,1106.42,1106.42,1094.6
2010-01-31,0.35,0.2833,0.3667,1.0,0.4188625,-0.0167,0.384907436629,0.48829287048,0.281522002778,1100.22,1092.63,1097.5
2009-12-31,0.4918,0.2787,0.2295,1.0,0.420275,0.2623,0.384907436629,0.48829287048,0.281522002778,1129.43,1116.56,1115.1
2009-11-30,0.4166,0.1666,0.4166,0.9998,0.3771625,0.0,0.384907436629,0.48829287048,0.281522002778,1105.47,1083.74,1110.63
2009-10-31,0.3365,0.2404,0.4231,1.0,0.3982875,-0.0866,0.384907436629,0.48829287048,0.281522002778,1056.01,1043.69,1042.63
2009-09-30,0.3909,0.1636,0.4455,1.0,0.406975,-0.0546,0.384907436629,0.48829287048,0.281522002778,1066.29,1051.04,1060.87
2009-08-31,0.3398,0.1748,0.4854,1.0,0.3886375,-0.1456,0.384907436629,0.48829287048,0.281522002778,1027.81,1016.83,1028.12
2009-07-31,0.4767,0.2093,0.314,1.0,0.35035,0.1627,0.384907436629,0.48829287048,0.281522002778,994.95,976.01,975.15
2009-06-30,0.28,0.232,0.488,1.0,0.3876625,-0.208,0.384907436629,0.48829287048,0.281522002778,908.84,896.27,900.94
2009-05-31,0.4037,0.1101,0.4862,1.0,0.3871875,-0.0825,0.384907436629,0.48829287048,0.281522002778,903.06,887.6,893.06
2009-04-30,0.3609,0.203,0.4361,1.0,0.3778125,-0.0752,0.384907436629,0.48829287048,0.281522002778,887.47,876.59,873.64
2009-03-31,0.3913,0.1848,0.4239,1.0,0.2927875,-0.0326,0.384907436629,0.48829287048,0.281522002778,826.76,814.06,813.88
2009-02-28,0.243,0.2056,0.5514,1.0,0.2903625,-0.3084,0.384907436629,0.48829287048,0.281522002778,779.42,765.76,764.9
2009-01-31,0.2527,0.2747,0.4725,0.9999,0.3237375,-0.2198,0.384907436629,0.48829287048,0.281522002778,868.89,854.37,874.09
2008-12-31,0.2895,0.2719,0.4386,1.0,0.3395375,-0.1491,0.384907436629,0.48829287048,0.281522002778,873.7,868.5,872.8
2008-11-30,0.3125,0.2386,0.4489,1.0,0.3588375,-0.1364,0.384907436629,0.48829287048,0.281522002778,896.25,881.21,887.68
2008-10-31,0.3714,0.2229,0.4057,1.0,0.340175,-0.0343,0.384907436629,0.48829287048,0.281522002778,963.23,939.38,930.09
2008-09-30,0.3404,0.2021,0.4574,0.9999,0.3435125,-0.117,0.384907436629,0.48829287048,0.281522002778,1212.77,1187.87,1185.87
2008-08-31,0.3068,0.2386,0.4545,0.9999,0.3378,-0.1477,0.384907436629,0.48829287048,0.281522002778,1291.7,1283.79,1281.66
2008-07-31,0.4,0.1882,0.4118,1.0,0.303,-0.0118,0.384907436629,0.48829287048,0.281522002778,1281.59,1273.5,1284.26
2008-06-30,0.3125,0.1648,0.5227,1.0,0.3932375,-0.2102,0.384907436629,0.48829287048,0.281522002778,1316.29,1306.14,1321.97
2008-05-31,0.3136,0.2288,0.4576,1.0,0.43965,-0.144,0.384907436629,0.48829287048,0.281522002778,1393.49,1388.59,1390.84
2008-04-30,0.4667,0.2583,0.275,1.0,0.3358875,0.1917,0.384907436629,0.48829287048,0.281522002778,1387.87,1372.24,1379.93
2008-03-31,0.416,0.248,0.336,1.0,0.305175,0.08,0.384907436629,0.48829287048,0.281522002778,1352.45,1336.41,1341.13
2008-02-29,0.3431,0.2044,0.4526,1.0001,0.2926,-0.1095,0.384907436629,0.48829287048,0.281522002778,1388.34,1372.0,1380.02
2008-01-31,0.3008,0.2105,0.4887,1.0,0.2979125,-0.1879,0.384907436629,0.48829287048,0.281522002778,1385.86,1352.95,1355.81
2007-12-31,0.3,0.2,0.5,1.0,0.3468375,-0.2,0.384907436629,0.48829287048,0.281522002778,1497.63,1484.55,1496.45
2007-11-30,0.2857,0.1531,0.5612,1.0,0.3698875,-0.2755,0.384907436629,0.48829287048,0.281522002778,1471.44,1427.78,1469.02
2007-10-31,0.3125,0.2054,0.4821,1.0,0.4333125,-0.1696,0.384907436629,0.48829287048,0.281522002778,1519.57,1489.74,1515.88
2007-09-30,0.4937,0.1646,0.3418,1.0001,0.4206875,0.1519,0.384907436629,0.48829287048,0.281522002778,1529.17,1516.96,1525.42
2007-08-31,0.403,0.1343,0.4627,1.0,0.431325,-0.0597,0.384907436629,0.48829287048,0.281522002778,1463.76,1432.01,1463.76
2007-07-31,0.4421,0.1895,0.3684,1.0,0.4169125,0.0737,0.384907436629,0.48829287048,0.281522002778,1524.31,1504.87,1517.91
2007-06-30,0.3902,0.252,0.3577,0.9999,0.39,0.0325,0.384907436629,0.48829287048,0.281522002778,1515.7,1492.65,1515.67
2007-05-31,0.3333,0.2188,0.4479,1.0,0.3844125,-0.1146,0.384907436629,0.48829287048,0.281522002778,1530.23,1510.06,1530.23
